Count,Zip Code,Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV
1,92880,33.918043,-117.617809,32,109.55,3608.0,0,72,5076
1,92881,33.833686,-117.513063,72,86.65,6094.25,0,61,5483
1,92882,33.819385,-117.600213,38,81.0,3084.9,0,75,3067
1,92883,33.762351,-117.488725,51,47.85,2356.75,0,56,4138
1,92886,33.897253,-117.792202,72,114.55,8306.05,0,51,6158
1,93004,34.278697,-119.167798,66,20.55,1357.1,0,74,4101
1,93010,34.227846,-119.079903,44,109.8,4860.35,0,35,5720
1,93012,34.205504,-118.993111,50,69.5,3418.2,0,76,4145
1,93013,34.441398,-119.513163,15,48.85,631.4,0,78,3762
1,93015,34.408161,-118.865111,8,25.25,186.3,0,33,2372
1,93021,34.312945,-118.858169,66,102.85,6976.75,0,40,5569
1,93022,34.404544,-119.302118,57,87.55,4884.85,0,43,4882
1,93023,34.581308,-118.931948,7,78.55,522.95,0,61,4025
1,93030,34.223244,-119.18012,10,34.55,362.6,0,55,5248
1,93033,34.156629,-119.117218,62,92.05,5755.8,0,71,5801
1,93035,34.18454,-119.224666,40,85.05,3355.65,0,50,5904
1,93040,34.432843,-118.730106,20,19.7,406.95,0,76,4404
1,93060,34.402343,-119.094824,25,95.15,2395.7,0,52,3273
1,93063,34.296813,-118.685703,23,84.25,1968.1,0,33,2781
1,93065,34.269449,-118.768471,66,104.6,6819.45,0,27,5722
1,93066,34.297628,-119.014627,72,111.65,7943.45,0,75,5388
1,93103,34.438581,-119.685368,46,55.0,2473.95,0,40,5928
1,93105,34.037342,-119.80079,72,89.85,6562.9,0,50,6046
1,93108,34.457541,-119.631072,10,20.35,176.3,0,38,4745
1,93109,34.406256,-119.726936,40,54.55,2236.2,0,74,3533
1,93111,34.460197,-119.802602,31,99.45,3109.9,0,64,2021
1,93117,34.489983,-120.091246,68,70.9,4911.35,0,50,4114
1,93203,35.116307,-118.817644,68,25.4,1620.2,0,72,5668
1,93206,35.451402,-119.488413,49,89.85,4287.2,0,30,5982
1,93207,35.865795,-118.69759,15,25.25,394.85,0,59,4667
1,93212,36.04533,-119.532424,50,69.65,3442.15,0,27,4706
1,93218,35.846067,-119.004073,24,70.0,1732.6,0,77,5242
1,93222,34.907911,-119.234281,35,20.1,655.3,0,65,4517
1,93223,36.29878,-119.201028,17,24.8,475.25,0,66,5208
1,93225,34.827662,-118.999073,10,95.1,865.1,0,33,5787
1,93226,35.735694,-118.738483,68,88.85,6132.7,0,42,5228
1,93230,36.29223,-119.622676,45,78.8,3597.5,0,37,4192
1,93235,36.385818,-119.224243,37,20.35,697.65,0,24,3078
1,93239,35.996923,-120.000951,10,45.25,428.7,0,38,5369
1,93240,35.607875,-118.466318,1,20.05,20.05,0,21,2798
1,93241,35.245035,-118.905553,65,69.55,4459.15,0,74,5420
1,93242,36.444232,-119.718285,57,19.5,1167.6,0,45,5864
1,93243,34.845861,-118.885163,3,74.75,238.1,0,21,3319
1,93245,36.303666,-119.825657,49,30.2,1453.1,0,42,5214
1,93249,35.637715,-119.893068,70,57.8,4039.3,0,42,5640
1,93250,35.666886,-119.186717,53,19.85,1039.45,0,42,4836
1,93251,35.38381,-119.730885,53,25.55,1336.1,0,46,5794
1,93254,34.956577,-119.750142,22,24.85,493.4,0,51,3534
1,93256,35.957019,-119.330928,65,110.35,7246.15,0,79,4295
1,93257,36.008958,-118.891593,48,24.55,1203.95,0,41,5517
1,93261,35.809921,-119.127437,3,107.95,313.6,0,77,3449
1,93262,36.527243,-118.594938,45,81.4,3775.85,0,55,5602
1,93265,36.245926,-118.693138,61,73.8,4616.05,0,58,6301
1,93266,36.175255,-119.813805,3,64.4,195.65,0,20,5645
1,93267,36.141319,-119.129075,40,103.75,4188.4,0,20,3568
1,93268,35.184837,-119.402525,1,71.1,71.1,0,64,3029
1,93270,35.939068,-119.043666,1,49.9,49.9,0,56,4667
1,93271,36.413433,-118.854708,51,24.6,1266.4,0,75,4886
1,93274,36.185471,-119.375243,52,30.1,1623.4,0,51,6290
1,93276,35.316263,-119.402559,51,83.4,4149.45,0,65,4191
1,93277,36.303793,-119.375646,1,20.45,20.45,0,48,5384
1,93280,35.652242,-119.4464,31,75.25,2344.5,0,43,4258
1,93283,35.55647,-118.244914,47,20.55,1013.05,0,56,3313
1,93286,36.464635,-119.094348,22,20.05,417.0,0,21,4327
1,93287,35.710244,-118.881679,1,20.65,20.65,0,59,4517
1,93291,36.391777,-119.372842,72,85.15,6316.2,0,76,6322
1,93301,35.383937,-119.020428,47,84.95,4018.05,0,68,3384
1,93304,35.339796,-119.023552,72,66.5,4811.6,0,49,4397
1,93305,35.391733,-118.984109,66,63.3,4189.7,0,60,4186
1,93306,35.449881,-118.841442,35,83.15,2848.45,0,65,2332
1,93307,35.280113,-118.962329,29,84.9,2516.2,0,69,4388
1,93308,35.559617,-118.925185,2,20.55,33.6,0,25,5629
1,93309,35.342891,-119.064803,4,49.25,208.45,0,37,3272
1,93312,35.392599,-119.245341,65,59.6,3739.8,0,75,4372
1,93313,35.140938,-119.051348,27,104.65,2964.0,0,31,3104
1,93401,35.233745,-120.626442,29,75.3,2263.4,0,40,4910
1,93402,35.279984,-120.824288,29,80.1,2211.8,0,70,4558
1,93420,35.176236,-120.483243,20,81.0,1683.7,0,22,4741
1,93422,35.453912,-120.69461,58,24.7,1519.0,0,54,5138
1,93424,35.186644,-120.728305,14,86.0,1164.05,0,33,5494
1,93426,35.842889,-121.004862,72,25.4,1710.9,0,30,5512
1,93427,34.631362,-120.238218,46,89.15,4245.55,0,43,5593
1,93428,35.591387,-121.032256,71,58.25,4145.9,0,76,5224
1,93429,34.866032,-120.536546,32,85.65,2664.3,0,26,2383
1,93430,35.511833,-120.918713,26,50.35,1277.5,0,48,2510
1,93432,35.480896,-120.469476,68,80.35,5589.3,0,28,5581
1,93433,35.120833,-120.61843,2,20.2,34.75,0,44,3866
1,93434,34.936,-120.594655,61,20.55,1305.95,0,36,4446
1,93441,34.70434,-120.02609,9,21.25,204.55,0,69,2302
1,93442,35.369553,-120.763864,22,26.25,605.9,0,64,5676
1,93444,35.050345,-120.489599,5,80.85,356.1,0,69,5109
1,93446,35.634222,-120.728341,65,74.2,4805.65,0,39,4774
1,93450,35.996008,-120.85305,5,20.35,92.75,0,76,2303
1,93451,35.886767,-120.608661,25,75.5,1901.05,0,33,5985
1,93452,35.746484,-121.223355,72,79.05,5730.7,0,40,4689
1,93453,35.303926,-120.256567,27,90.15,2423.4,0,67,5750
1,93454,34.943523,-120.256729,32,50.6,1653.45,0,40,3087
1,93455,34.818227,-120.418784,30,110.45,3327.05,0,45,4983
1,93458,34.95934,-120.490081,70,101.0,7085.5,0,48,5025
1,93460,34.630356,-120.032564,42,79.35,3344.1,0,79,2399
1,93461,35.634488,-120.293534,72,89.85,6697.35,0,56,5881
1,93463,34.624399,-120.137875,47,65.0,2879.9,0,40,3286
1,93465,35.536115,-120.739231,2,80.45,137.1,0,67,5602
1,93505,35.151491,-117.927597,61,24.1,1551.6,0,21,5970
1,93510,34.501452,-118.207862,5,44.05,202.15,0,74,5846
1,93512,37.653947,-118.231443,72,110.8,7882.25,0,80,5933
1,93513,37.245505,-118.062943,72,114.95,8196.4,0,61,6268
1,93514,37.04584,-118.397236,3,75.05,202.9,0,56,3545
1,93516,34.95703,-117.73045,48,19.25,855.1,0,46,2282
1,93517,38.184583,-119.286558,63,90.05,5817.0,0,45,4039
1,93518,35.358953,-118.527064,27,56.7,1652.95,0,79,4472
1,93522,36.319181,-117.593053,70,80.15,5600.15,0,70,5715
1,93523,34.966777,-117.961179,7,71.35,515.75,0,30,3459
1,93526,36.869584,-118.189241,0,20.25,,0,68,5504
1,93527,36.041315,-118.188235,2,90.35,190.5,0,29,5361
1,93529,37.730269,-119.055813,66,19.7,1253.8,0,36,4601
1,93530,36.560498,-117.962461,3,19.85,57.2,0,59,5634
1,93532,34.659579,-118.584212,72,90.35,6563.4,0,49,5794
1,93534,34.727529,-118.153098,1,20.8,20.8,0,38,3678
1,93541,37.890145,-119.184087,72,66.85,4758.8,0,32,6264
1,93543,34.505273,-117.955054,65,19.9,1292.6,0,34,6312
1,93544,34.500091,-117.765862,11,35.8,363.15,0,44,2534
1,93545,36.590415,-118.073839,22,78.85,1600.25,0,75,2444
1,93546,37.550074,-118.837167,14,20.4,275.7,0,50,5068
1,93549,36.296851,-117.865469,41,74.25,3089.1,0,78,3277
1,93550,34.536232,-118.082935,17,64.8,1175.6,0,70,3546
1,93551,34.613476,-118.256358,11,20.45,237.3,0,29,2642
1,93560,34.903052,-118.411251,72,110.65,8065.65,0,22,4259
1,93561,35.073777,-118.652112,3,40.3,92.5,0,65,5651
1,93563,34.39583,-117.734568,59,107.0,6152.3,0,51,4620
1,93601,37.375816,-119.739935,71,73.35,5154.5,0,68,5124
1,93602,36.991762,-119.242874,5,44.8,220.45,0,64,2492
1,93603,36.64545,-118.924982,27,54.75,1510.3,0,41,3519
1,93605,37.17277,-119.2997,63,40.6,2588.95,0,80,6406
1,93608,36.488056,-120.407691,72,55.3,3983.6,0,64,6259
1,93609,36.5276,-119.865999,34,60.85,2003.6,0,73,3012
1,93610,37.100948,-120.270136,24,78.4,1832.4,0,77,2506
1,93611,36.917652,-119.593757,72,69.65,4908.25,0,32,4262
1,93612,36.814539,-119.711868,60,59.85,3590.2,0,37,5790
1,93614,37.212191,-119.749323,68,76.9,5023.0,0,53,5355
1,93615,36.497895,-119.285484,8,19.85,146.6,0,65,3260
1,93616,36.657462,-119.595293,34,67.65,2339.3,0,40,4263
1,93618,36.523619,-119.386868,6,45.0,298.7,0,72,2270
1,93620,37.045728,-120.630682,2,64.2,143.65,0,56,4369
1,93621,36.789213,-119.140338,31,81.7,2548.65,0,68,4850
1,93622,36.785618,-120.625382,20,25.55,507.4,0,35,3235
1,93623,37.483535,-119.679414,1,20.0,20.0,0,33,2358
1,93625,36.625792,-119.672483,70,75.65,5411.4,0,30,4181
1,93627,36.520537,-120.118055,39,23.8,903.8,0,30,3970
1,93628,36.807595,-118.901544,46,64.2,3009.5,0,41,4699
1,93631,36.478239,-119.52137,72,76.8,5468.45,0,34,5120
1,93634,37.290606,-119.216328,18,55.2,1058.1,0,44,2110
1,93635,36.995162,-120.955099,71,108.55,7616.0,0,58,4111
1,93643,37.244307,-119.470256,42,25.25,1108.2,0,53,3052
1,93644,37.648647,-119.231447,34,30.4,938.65,0,33,4697
1,93645,37.140104,-119.657092,5,20.05,94.15,0,31,2154
1,93646,36.633498,-119.298895,25,84.6,2088.05,0,23,4874
1,93648,36.622237,-119.521126,55,103.7,5656.75,0,65,5892
1,93651,37.007238,-119.505661,70,88.0,5986.45,0,48,4867
1,93652,36.594542,-119.905245,61,106.35,6751.35,0,35,5632
1,93653,37.252057,-119.95783,43,79.15,3566.6,0,63,3716
1,93654,36.636638,-119.421842,47,103.1,4889.3,0,29,5029
1,93656,36.452211,-119.94575,5,63.95,318.1,0,42,3099
1,93657,36.819628,-119.440414,62,25.8,1563.95,0,34,6201
1,93664,37.223,-119.001021,14,25.55,372.45,0,65,2080
1,93666,36.545353,-119.338535,34,44.85,1442.6,0,49,5569
1,93668,36.635661,-120.288644,38,25.05,963.95,0,73,3772
1,93669,37.287758,-119.548156,70,74.1,5222.3,0,43,6325
1,93673,36.456091,-119.486225,37,88.8,3340.55,0,31,3746
1,93701,36.749403,-119.787574,60,93.25,5774.55,0,70,4353
1,93702,36.739385,-119.753649,62,71.4,4487.3,0,56,5327
1,93704,36.799648,-119.801247,36,79.2,2854.95,0,53,4830
1,93705,36.78724,-119.827813,44,20.4,905.55,0,55,2404
1,93710,36.822715,-119.761826,72,105.0,7589.8,0,70,5678
1,93720,36.878709,-119.7645,13,30.85,394.1,0,38,2444
1,93722,36.78979,-119.929894,15,20.55,295.95,0,22,3009
1,93725,36.623632,-119.741322,65,84.85,5459.2,0,75,5434
1,93726,36.793601,-119.761131,12,33.15,444.75,0,74,3882
1,93727,36.751489,-119.68072,72,92.0,6782.15,0,44,5883
1,93728,36.757345,-119.818274,72,89.8,6510.45,0,66,5762
1,93901,36.64152,-121.622188,72,115.8,8476.5,0,39,5841
1,93905,36.667794,-121.601306,52,85.15,4461.85,0,69,4322
1,93906,36.722898,-121.633648,2,24.85,62.0,0,57,5983
1,93907,36.77462,-121.664714,5,64.35,352.65,0,35,4771
1,93908,36.624338,-121.615669,68,20.5,1424.9,0,68,4201
1,93921,36.554618,-121.922239,72,86.05,6309.65,0,33,5965
1,93924,36.414611,-121.6386,66,89.0,5898.6,0,53,4488
1,93925,36.596271,-121.442274,72,64.8,4719.75,0,72,4036
1,93926,36.52588,-121.396719,26,19.8,457.3,0,77,5823
1,93927,36.248708,-121.386617,64,93.4,5822.3,0,42,6249
1,93940,36.362741,-121.869685,62,39.0,2337.45,0,54,4987
1,93950,36.618337,-121.926417,5,20.5,104.3,0,53,5263
1,93954,36.125529,-120.864443,3,26.4,121.25,0,77,4315
1,93955,36.625114,-121.823565,72,98.2,7015.9,0,75,4332
1,93960,36.414216,-121.360597,57,97.55,5598.0,0,51,5833
1,93962,36.624641,-121.647195,66,19.95,1269.1,0,51,6382
1,94005,37.684694,-122.40712,45,99.7,4634.35,0,38,3333
1,94010,37.57028,-122.365778,3,34.8,113.95,0,67,2496
1,94015,37.680844,-122.48131,51,60.15,3077.0,0,37,5404
1,94019,37.45567,-122.407992,60,64.75,4039.5,0,25,6408
1,94020,37.285677,-122.224165,33,54.65,1665.2,0,58,5201
1,94022,37.349546,-122.134356,26,19.3,504.2,0,64,2269
1,94025,37.449551,-122.183762,67,111.25,7511.65,0,37,5649
1,94027,37.454924,-122.203168,49,35.8,1782.0,0,69,4865
1,94028,37.369709,-122.215844,1,20.05,20.05,0,52,5368
1,94030,37.601248,-122.403099,7,84.35,609.65,0,38,2107
1,94037,37.540582,-122.509594,27,110.5,2857.6,0,56,4997
1,94038,37.515556,-122.502311,37,91.2,3247.55,0,55,5263
1,94041,37.388349,-122.075299,31,89.3,2823.0,0,46,2132
1,94044,37.573633,-122.455167,32,81.1,2619.25,0,50,2143
1,94061,37.461251,-122.235414,63,81.2,4965.1,0,64,6063
1,94062,37.410567,-122.297152,30,94.3,2679.7,0,75,4219
1,94063,37.499411,-122.196318,71,116.1,8310.55,0,42,5027
1,94065,37.527497,-122.230941,53,105.55,5682.25,0,67,5731
1,94070,37.497915,-122.267361,50,94.4,4914.9,0,21,5548
1,94074,37.331762,-122.341444,2,19.5,27.55,0,74,4836
1,94087,37.3511,-122.037311,56,105.6,6068.65,0,24,4196
1,94089,37.421633,-122.009613,67,81.35,5398.6,0,51,4219
1,94103,37.773147,-122.411287,4,56.4,234.85,0,49,5344
1,94104,37.791222,-122.402241,19,65.35,1231.85,0,39,2051
1,94105,37.789168,-122.395009,8,19.95,170.9,0,40,5919
1,94107,37.768881,-122.395521,71,111.25,7984.15,0,54,4361
1,94109,37.794487,-122.42227,15,89.0,1288.3,0,77,4452
1,94110,37.750021,-122.415201,72,106.1,7848.5,0,72,6283
1,94111,37.801776,-122.402293,12,20.05,267.0,0,62,4018
1,94112,37.720498,-122.443119,72,25.2,1798.9,0,62,6499
1,94115,37.786031,-122.437301,23,75.4,1643.55,0,49,2491
1,94116,37.74441,-122.486764,72,65.55,4807.45,0,24,4266
1,94117,37.770533,-122.445121,26,80.7,2193.0,0,28,4501
1,94118,37.781304,-122.461522,21,104.55,2239.4,0,20,3471
1,94121,37.776718,-122.495781,60,24.15,1505.9,0,24,4501
1,94122,37.760412,-122.484966,12,20.45,255.35,0,80,4883
1,94123,37.800254,-122.436975,16,75.4,1189.4,0,51,5432
1,94124,37.731505,-122.384532,63,79.7,4786.15,0,30,4010
1,94127,37.736535,-122.45732,22,81.7,1820.9,0,34,5602
1,94129,37.797526,-122.464531,32,76.3,2404.15,0,70,5324
1,94132,37.722302,-122.491129,68,103.75,7039.45,0,45,4121
1,94133,37.802071,-122.411004,30,86.45,2538.05,0,24,2923
1,94134,37.721052,-122.413573,16,75.1,1212.85,0,59,5176
1,94301,37.444314,-122.149996,33,80.6,2651.1,0,80,5542
1,94303,37.45809,-122.115398,72,19.3,1304.8,0,42,4035
1,94305,37.424342,-122.165641,12,33.6,435.45,0,30,2990
1,94306,37.416159,-122.131337,4,83.25,308.05,0,37,5251
1,94401,37.590421,-122.306467,0,80.85,,0,45,2048
1,94403,37.538309,-122.305109,65,108.05,7118.9,0,69,6047
1,94404,37.556094,-122.272437,15,19.9,320.45,0,29,3366
1,94501,37.774633,-122.274434,24,21.05,531.55,0,63,2050
1,94502,37.724817,-122.224363,13,30.15,382.2,0,22,3540
1,94506,37.791481,-121.903253,24,79.85,2001.0,0,43,5128
1,94507,37.855717,-121.994813,72,65.5,4919.7,0,25,4119
1,94508,38.542448,-122.419923,54,104.1,5645.8,0,57,5795
1,94510,38.113533,-122.11926,4,20.5,77.6,0,34,5053
1,94511,38.050558,-121.646924,32,91.35,2896.55,0,35,2965
1,94513,37.908242,-121.682472,35,20.5,759.35,0,38,2009
1,94515,38.629618,-122.593216,8,75.6,535.55,0,31,2934
1,94517,37.881842,-121.848111,22,55.1,1253.15,0,62,2729
1,94518,37.950248,-122.022455,15,58.95,955.15,0,55,4497
1,94519,37.990118,-122.012188,22,95.1,2162.6,0,61,3729
1,94521,37.971421,-121.971504,71,25.45,1813.35,0,37,4993
1,94523,37.95338,-122.076886,4,56.75,245.15,0,51,2401
1,94525,38.049292,-122.228415,25,81.75,2028.8,0,61,5917
1,94526,37.815459,-121.977203,32,86.1,2723.75,0,48,4970
1,94530,37.924838,-122.289145,7,29.8,220.45,0,69,2587
1,94533,38.287136,-122.02711,17,20.5,365.8,0,65,2259
1,94535,38.265899,-121.939461,8,60.9,551.95,0,27,2136
1,94536,37.572273,-121.964583,56,73.25,4054.2,0,26,4011
1,94542,37.656695,-122.048361,3,20.85,60.65,0,38,5868
1,94544,37.639215,-122.037554,71,77.35,5550.1,0,61,4846
1,94547,37.991259,-122.214945,49,93.85,4733.1,0,62,5698
1,94549,37.907777,-122.127161,58,70.1,4048.95,0,58,4474
1,94552,37.722727,-122.02157,59,75.95,4542.35,0,46,5446
1,94556,37.827946,-122.107185,11,75.25,888.65,0,75,5902
1,94559,38.232389,-122.324944,35,54.95,1916.0,0,30,4858
1,94560,37.504133,-122.032347,20,19.5,413.0,0,28,5409
1,94561,37.999406,-121.686241,40,19.6,808.95,0,34,2630
1,94563,37.873916,-122.20522,39,47.85,1886.4,0,23,5531
1,94565,38.006047,-121.916834,72,23.75,1679.25,0,67,4923
1,94567,38.672708,-122.403219,12,43.8,540.95,0,26,5706
1,94568,37.713926,-121.928425,1,19.75,19.75,0,43,3595
1,94569,38.035707,-122.196821,27,19.15,537.35,0,51,4004
1,94571,38.148862,-121.737696,34,19.6,678.8,0,33,4669
1,94572,38.027218,-122.23463,56,80.3,4513.65,0,67,6203
1,94574,38.581354,-122.296283,58,24.35,1423.85,0,51,6190
1,94576,38.554383,-122.474773,22,25.25,555.4,0,75,4386
1,94577,37.717196,-122.159338,10,26.1,225.55,0,63,3179
1,94578,37.704384,-122.126703,13,20.0,268.45,0,63,3037
1,94585,38.197907,-122.017258,72,20.7,1492.1,0,55,6317
1,94586,37.587494,-121.862856,2,70.3,132.4,0,27,4799
1,94589,38.161321,-122.271588,4,69.55,284.9,0,44,3708
1,94590,38.104705,-122.247387,37,19.85,784.25,0,27,3408
1,94591,38.105733,-122.186338,21,20.0,417.7,0,47,2366
1,94592,38.093701,-122.276589,53,95.85,5016.25,0,65,5325
1,94599,38.421458,-122.365048,23,20.75,485.2,0,45,3418
1,94601,37.776523,-122.219268,3,50.15,160.85,0,23,2085
1,94602,37.803883,-122.208417,71,58.65,4145.25,0,48,4151
1,94603,37.739113,-122.175602,9,95.9,827.45,0,66,5017
1,94605,37.758019,-122.138678,1,49.5,49.5,0,59,5262
1,94608,37.83726,-122.287648,71,80.1,5585.4,0,37,6045
1,94609,37.834341,-122.26437,64,24.4,1601.2,0,24,5887
1,94610,37.808731,-122.238708,4,40.05,162.45,0,57,2664
1,94611,37.828416,-122.216005,23,19.5,470.2,0,42,5652
1,94612,37.809014,-122.269739,39,51.05,2066.0,0,63,3154
1,94618,37.84551,-122.235181,28,54.35,1426.45,0,70,5105
1,94619,37.787186,-122.14633,5,84.7,392.5,0,54,2660
1,94621,37.750553,-122.197175,45,86.1,3861.45,0,41,2701
1,94702,37.866009,-122.286228,37,70.35,2552.9,0,32,5402
1,94703,37.863843,-122.275684,60,110.0,6668.35,0,59,4953
1,94705,37.858898,-122.240512,47,94.9,4615.25,0,52,4510
1,94708,37.897743,-122.263124,50,69.75,3557.7,0,64,4539
1,94709,37.878554,-122.26609,27,71.6,1957.1,0,52,3773
1,94801,37.945288,-122.383941,62,23.65,1416.75,0,21,4671
1,94803,37.963995,-122.288296,71,81.85,5924.4,0,78,4090
1,94804,37.921034,-122.341798,66,25.1,1697.7,0,48,6025
1,94805,37.941456,-122.320968,68,114.7,7849.85,0,59,5671
1,94806,37.980269,-122.342635,13,49.15,649.4,0,78,3000
1,94901,37.972662,-122.491452,56,80.9,4557.5,0,56,5344
1,94920,37.885629,-122.46858,16,19.3,360.35,0,48,2870
1,94922,38.343282,-122.9755,14,70.2,1046.5,0,25,5819
1,94924,37.943087,-122.72379,8,54.25,447.75,0,69,2237
1,94925,37.924014,-122.511694,43,99.3,4209.95,0,73,3280
1,94928,38.34719,-122.697822,52,74.0,3877.65,0,39,5806
1,94929,38.24458,-122.956268,3,50.25,152.3,0,76,2166
1,94930,37.971751,-122.611873,29,19.8,572.2,0,69,5696
1,94937,38.099323,-122.945723,16,35.5,552.7,0,25,2069
1,94938,38.021772,-122.691744,40,80.75,3208.65,0,27,2047
1,94941,37.901371,-122.572024,36,19.55,620.75,0,47,2691
1,94950,38.052209,-122.775567,26,20.05,505.9,0,29,2403
1,94951,38.325599,-122.642352,72,112.4,8046.85,0,37,6144
1,94952,38.237018,-122.77872,34,50.2,1815.3,0,54,4352
1,94954,38.235021,-122.557332,10,62.25,612.95,0,76,3415
1,94956,38.060264,-122.830646,14,55.7,795.15,0,57,4978
1,94963,38.00474,-122.663717,47,19.65,973.1,0,77,2021
1,94964,37.942551,-122.491642,24,89.25,2210.2,0,77,5436
1,94970,37.921137,-122.657562,20,54.0,1055.9,0,20,5090
1,94973,38.005839,-122.638155,22,56.75,1304.85,0,55,4574
1,95003,37.013471,-121.877877,1,21.1,21.1,0,52,2810
1,95004,36.878364,-121.629781,59,96.65,5580.8,0,52,5266
1,95005,37.078873,-122.090386,58,24.5,1497.9,0,47,4455
1,95007,37.106902,-122.100006,59,79.2,4590.35,0,25,5400
1,95008,37.279689,-121.954567,3,69.55,200.2,0,59,5998
1,95010,36.977025,-121.952864,32,20.05,614.45,0,20,3398
1,95012,36.784481,-121.759054,46,98.85,4564.9,0,41,2641
1,95014,37.306612,-122.080621,0,25.75,,0,48,4950
1,95018,37.089111,-122.062213,52,19.6,1012.4,0,37,4848
1,95023,36.875409,-121.279679,32,87.65,2766.4,0,66,2426
1,95032,37.233034,-121.947427,16,74.75,1129.35,0,27,3574
1,95033,37.160194,-121.945611,51,107.45,5680.9,0,24,5446
1,95035,37.441931,-121.878502,29,75.35,2243.9,0,77,4422
1,95037,37.161544,-121.649371,70,64.95,4523.25,0,78,5669
1,95039,36.863303,-121.781632,71,100.45,7159.7,0,34,6171
1,95041,37.051166,-122.056194,41,68.5,2839.95,0,54,3877
1,95043,36.525703,-120.952122,1,80.55,80.55,0,21,3154
1,95045,36.810568,-121.503022,7,81.25,580.1,0,57,5928
1,95050,37.351214,-121.952417,67,89.55,6038.55,0,69,6194
1,95051,37.348129,-121.98469,5,55.7,259.4,0,46,3598
1,95054,37.393554,-121.965114,15,24.8,324.15,0,57,3965
1,95060,36.993451,-122.098858,20,20.0,417.65,0,70,3402
1,95064,37.007882,-122.065975,54,105.2,5637.85,0,68,5546
1,95065,37.031404,-121.981865,42,19.55,839.4,0,43,5293
1,95066,37.070177,-122.010077,9,79.75,769.1,0,62,4654
1,95070,37.257772,-122.051824,63,97.45,6253.0,0,67,4769
1,95073,37.023669,-121.946461,69,24.25,1641.8,0,21,4884
1,95076,36.931654,-121.752383,69,24.6,1678.05,0,66,5294
1,95110,37.34667,-121.910019,40,50.15,2058.5,0,71,2454
1,95111,37.284265,-121.827673,60,39.6,2424.5,0,32,5544
1,95113,37.333851,-121.891147,71,89.85,6293.45,0,33,4994
1,95117,37.311088,-121.961786,32,98.85,3145.9,0,61,3981
1,95118,37.255479,-121.889838,39,53.85,2200.7,0,79,2380
1,95119,37.233226,-121.78809,38,24.25,914.4,0,23,2997
1,95120,37.186141,-121.843554,52,89.45,4577.75,0,35,5386
1,95121,37.304681,-121.809955,48,105.25,4997.5,0,79,4275
1,95122,37.32886,-121.834567,70,59.5,4144.8,0,27,4031
1,95123,37.238758,-121.828375,20,70.55,1493.55,0,59,5790
1,95124,37.257063,-121.923037,50,82.5,4179.1,0,71,5258
1,95126,37.327069,-121.916819,25,61.6,1611.0,0,66,3807
1,95127,37.375156,-121.795867,12,49.05,593.05,0,70,4244
1,95130,37.277592,-121.986477,23,66.25,1533.8,0,22,2072
1,95131,37.387027,-121.897775,27,19.4,529.8,0,39,3792
1,95132,37.424655,-121.74841,47,86.05,3865.6,0,69,5527
1,95133,37.371862,-121.860349,26,19.15,515.75,0,58,4347
1,95136,37.270938,-121.851046,2,19.25,48.35,0,45,4725
1,95138,37.246064,-121.749494,26,81.95,2070.05,0,72,2817
1,95139,37.218705,-121.762429,72,114.65,8333.95,0,29,5408
1,95140,37.382909,-121.634151,63,20.0,1209.25,0,56,5975
1,95148,37.339533,-121.777179,71,19.8,1396.25,0,20,5406
1,95202,37.959706,-121.287669,11,65.15,723.35,0,42,5942
1,95203,37.954089,-121.329761,14,19.65,228.65,0,66,2962
1,95204,37.974498,-121.319568,13,88.95,1161.75,0,27,5407
1,95205,37.965695,-121.260051,6,20.2,98.35,0,75,3478
1,95206,37.902422,-121.440029,11,75.2,775.3,0,28,5193
1,95207,38.002125,-121.324979,18,56.8,1074.65,0,59,5558
1,95210,38.033219,-121.297433,32,75.5,2324.7,0,76,3131
1,95212,38.049457,-121.21653,29,35.6,1072.6,0,74,3898
1,95215,37.946282,-121.139499,3,60.25,170.5,0,31,4830
1,95222,38.071327,-120.632221,41,40.35,1677.85,0,79,2454
1,95223,38.32153,-120.236358,1,18.85,18.85,0,37,5084
1,95224,38.208336,-120.339938,7,54.85,370.4,0,20,3481
1,95225,38.183918,-120.898817,52,64.3,3410.6,0,73,4405
1,95226,38.233879,-120.861666,45,24.65,1138.8,0,67,3043
1,95227,38.227285,-121.02789,70,76.1,5264.25,0,67,5115
1,95228,37.943954,-120.67108,53,18.7,1005.7,0,54,4116
